loc_id;patinete_id;dt_registro;bairro;latitude;longitude;bateria_pct;em_uso
LOC-000506;PAT-0079;2024-07-28 22:00:00;Centro;-26.300666753460533;-48.84034878412282;55;True
LOC-000507;PAT-0010;2024-10-22 07:00:00;Glória;-26.327993435368974;-48.83748624671229;44;True
LOC-000508;PAT-0042;2024-09-05 10:00:00;Bucarein;-26.29646107728956;-48.839698113159116;13;False
LOC-000509;PAT-0020;2024-06-08 01:00:00;América;-26.284344911936735;-48.846792817943815;38;False
LOC-000510;PAT-0039;2024-03-10 22:00:00;Iririú;-26.278393054494508;-48.850848214892984;67;False
LOC-000511;PAT-0036;2024-05-15 05:00:00;Itaum;-26.335031584395875;-48.813822816526475;47;False
LOC-000512;PAT-0052;2024-10-14 13:00:00;Itaum;-26.327573123281944;-48.81633546011473;58;True
LOC-000513;PAT-0016;2024-02-06 15:00:00;Paranaguamirim;-26.336598377483227;-48.808155039013634;78;False
LOC-000514;PAT-0036;2024-12-25 17:00:00;Iririú;-26.27199151169677;-48.857677494402864;6;False
LOC-000515;PAT-0038;2024-10-27 05:00:00;América;-26.29389092991966;-48.850948649331976;6;False
LOC-000516;PAT-0004;2024-06-18 14:00:00;Bucarein;-26.30196476156545;-48.84977472538747;86;True
LOC-000517;PAT-0079;2024-03-04 09:00:00;Iririú;-26.267705299200607;-48.86288867860314;13;True
LOC-000518;PAT-0022;2024-01-18 04:00:00;Bucarein;-26.291227207867678;-48.846157974072774;71;False
LOC-000519;PAT-0028;2024-06-18 01:00:00;Paranaguamirim;-26.340682934241716;-48.821387084845774;39;True
LOC-000520;PAT-0032;2024-12-15 07:00:00;América;-26.28546089814153;-48.854836618113026;21;False
LOC-000521;PAT-0045;2024-10-02 10:00:00;Glória;-26.320762824357853;-48.83516730728754;83;False
LOC-000522;PAT-0009;2024-12-27 15:00:00;Paranaguamirim;-26.34120977571084;-48.82254367960258;33;True
LOC-000523;PAT-0059;2024-08-07 23:00:00;Bucarein;-26.30349179283841;-48.8354511336575;32;True
LOC-000524;PAT-0039;2024-03-29 12:00:00;Jardim Iririú;-26.269177503096127;-48.867868429897776;47;False
LOC-000525;PAT-0051;2024-06-03 16:00:00;Glória;-26.319401328982405;-48.8262226856906;83;True
LOC-000526;PAT-0047;2024-02-06 20:00:00;Jardim Iririú;-26.27563993076114;-48.86556563380929;72;True
LOC-000527;PAT-0056;2024-07-29 07:00:00;Iririú;-26.275894191917192;-48.848404326048005;99;True
LOC-000528;PAT-0040;2024-09-21 20:00:00;Iririú;-26.270498300505675;-48.84871526496656;39;True
LOC-000529;PAT-0018;2024-05-27 18:00:00;Paranaguamirim;-26.33711926309801;-48.81253758165809;62;True
LOC-000530;PAT-0049;2024-05-05 23:00:00;Centro;-26.30223748817818;-48.843444253603195;44;False
LOC-000531;PAT-0007;2024-07-27 17:00:00;Bucarein;-26.291447113145004;-48.84991457372848;25;False
LOC-000532;PAT-0015;2024-01-27 21:00:00;Centro;-26.3121114878428;-48.838442054942185;25;True
LOC-000533;PAT-0071;2024-07-16 06:00:00;Saguaçu;-26.284087238620923;-48.84195467834279;78;True
LOC-000534;PAT-0050;2024-06-14 16:00:00;Centro;-26.299802418425447;-48.83987830038832;73;True
LOC-000535;PAT-0032;2024-06-28 07:00:00;América;-26.29033863387678;-48.84845208740718;86;False
LOC-000536;PAT-0063;2024-01-10 23:00:00;Itaum;-26.33281767115871;-48.822483409141526;36;False
LOC-000537;PAT-0017;2024-02-13 00:00:00;Paranaguamirim;-26.345819990958528;-48.80870162161455;87;False
LOC-000538;PAT-0049;2024-02-10 04:00:00;Iririú;-26.26879899085094;-48.85833572914958;46;True
LOC-000539;PAT-0028;2024-08-12 17:00:00;Itaum;-26.330467801721795;-48.818996615306524;83;True
LOC-000540;PAT-0009;2024-10-22 12:00:00;Glória;-26.31395015684823;-48.836404304442496;58;True
LOC-000541;PAT-0073;2024-11-03 10:00:00;Jardim Iririú;-26.26662636604107;-48.85324870991788;92;True
LOC-000542;PAT-0075;2024-02-13 19:00:00;América;-26.28821292613416;-48.85674767267566;58;False
LOC-000543;PAT-0046;2024-11-28 06:00:00;Jardim Iririú;-26.263131821529946;-48.86440165110831;93;False
LOC-000544;PAT-0049;2024-01-01 09:00:00;Jardim Iririú;-26.2654535112864;-48.85906985346995;66;False
LOC-000545;PAT-0079;2024-11-25 16:00:00;Paranaguamirim;-26.34163112254914;-48.81077451199659;66;True
LOC-000546;PAT-0043;2024-07-07 04:00:00;Glória;-26.31978186585714;-48.82809037910502;15;True
LOC-000547;PAT-0046;2024-12-28 15:00:00;Centro;-26.299551271605186;-48.8504858573952;50;True
LOC-000548;PAT-0075;2024-08-23 11:00:00;América;-26.293021595258033;-48.85898491131956;36;False
LOC-000549;PAT-0021;2024-09-25 12:00:00;Saguaçu;-26.286790056691704;-48.84388559071508;81;True
LOC-000550;PAT-0024;2024-08-31 01:00:00;Centro;-26.31086895814307;-48.83843668278543;7;False
LOC-000551;PAT-0063;2024-04-20 12:00:00;Anita Garibaldi;-26.305366649036454;-48.8300413900751;26;True
LOC-000552;PAT-0057;2024-06-16 13:00:00;Jardim Iririú;-26.274543418960874;-48.860636694109495;26;False
LOC-000553;PAT-0049;2024-03-16 01:00:00;América;-26.288628653160824;-48.84453972381761;60;False
LOC-000554;PAT-0034;2024-04-09 23:00:00;Itaum;-26.331388888339152;-48.821442437230104;25;True
LOC-000555;PAT-0012;2024-08-04 06:00:00;Saguaçu;-26.286510089755915;-48.8476010546521;99;True
LOC-000556;PAT-0039;2024-05-09 09:00:00;Paranaguamirim;-26.33712717061484;-48.815365923721664;43;True
LOC-000557;PAT-0078;2024-12-14 09:00:00;Paranaguamirim;-26.34692650027792;-48.81583801803735;64;False
LOC-000558;PAT-0006;2024-04-18 20:00:00;Bucarein;-26.296500707472774;-48.837596947691296;98;False
LOC-000559;PAT-0004;2024-10-31 08:00:00;Jardim Iririú;-26.263647491424443;-48.85957169748369;35;True
LOC-000560;PAT-0028;2024-07-25 16:00:00;América;-26.285748595873816;-48.85393252604759;56;False
LOC-000561;PAT-0071;2024-11-02 12:00:00;Itaum;-26.335271513769698;-48.823869469317465;46;False
LOC-000562;PAT-0042;2024-05-05 07:00:00;América;-26.28464129519875;-48.85839604292852;6;True
LOC-000563;PAT-0001;2024-02-23 17:00:00;América;-26.288501662530443;-48.84966887740987;10;False
LOC-000564;PAT-0023;2024-02-06 21:00:00;Iririú;-26.268890323186866;-48.85932061735358;97;True
LOC-000565;PAT-0043;2024-03-18 06:00:00;Paranaguamirim;-26.340235508526238;-48.82062985724774;30;False
LOC-000566;PAT-0044;2024-04-23 11:00:00;Itaum;-26.329327466478443;-48.81753872057876;23;False
LOC-000567;PAT-0009;2024-08-13 21:00:00;Itaum;-26.32329538756754;-48.81710065187485;82;True
LOC-000568;PAT-0027;2024-08-03 02:00:00;Paranaguamirim;-26.333601447306325;-48.81096552172387;77;True
LOC-000569;PAT-0035;2024-09-01 22:00:00;Itaum;-26.330829426026096;-48.81994276965858;7;True
LOC-000570;PAT-0037;2024-01-25 14:00:00;América;-26.29460939789383;-48.844695126316736;78;True
LOC-000571;PAT-0033;2024-04-22 03:00:00;América;-26.292709273046974;-48.84401851594563;9;False
LOC-000572;PAT-0071;2024-08-16 09:00:00;Saguaçu;-26.286795770743524;-48.84308206496332;95;True
LOC-000573;PAT-0052;2024-05-23 11:00:00;Saguaçu;-26.288410130000276;-48.84583050428787;86;False
LOC-000574;PAT-0062;2024-08-24 14:00:00;Jardim Iririú;-26.271702726330673;-48.86314046474254;12;False
LOC-000575;PAT-0019;2024-08-07 05:00:00;Itaum;-26.324222993016324;-48.812272881254074;60;False
LOC-000576;PAT-0024;2024-12-11 13:00:00;Jardim Iririú;-26.274882209269045;-48.863613821324925;43;False
LOC-000577;PAT-0069;2024-03-10 12:00:00;Iririú;-26.272158221086404;-48.85975748924815;63;False
LOC-000578;PAT-0069;2024-05-05 12:00:00;Saguaçu;-26.290234879176698;-48.848925534179415;57;False
LOC-000579;PAT-0030;2024-08-15 17:00:00;Paranaguamirim;-26.342487905705696;-48.8220905508686;13;False
LOC-000580;PAT-0074;2024-06-09 22:00:00;Bucarein;-26.30501531145384;-48.83434408856525;87;False
LOC-000581;PAT-0001;2024-01-22 16:00:00;Bucarein;-26.30168042181031;-48.840585063097336;44;False
LOC-000582;PAT-0039;2024-11-10 17:00:00;Anita Garibaldi;-26.307705262862125;-48.83408876653338;43;True
LOC-000583;PAT-0061;2024-11-05 15:00:00;Itaum;-26.323839754807242;-48.817507259521605;23;True
LOC-000584;PAT-0031;2024-09-10 08:00:00;América;-26.29545556556956;-48.851047621635566;62;False
LOC-000585;PAT-0030;2024-09-10 11:00:00;Jardim Iririú;-26.268583234571857;-48.86748698372649;69;False
LOC-000586;PAT-0009;2024-11-09 08:00:00;Centro;-26.304874815233006;-48.844403019378554;67;True
LOC-000587;PAT-0033;2024-12-16 09:00:00;Iririú;-26.269022795107844;-48.851541217968695;36;False
LOC-000588;PAT-0047;2024-11-28 07:00:00;Centro;-26.300195215153988;-48.84753201503002;99;True
LOC-000589;PAT-0036;2024-05-26 16:00:00;Iririú;-26.27479076450611;-48.85088327084686;95;False
LOC-000590;PAT-0049;2024-12-30 10:00:00;Paranaguamirim;-26.337268044792452;-48.81936797921058;46;False
LOC-000591;PAT-0011;2024-03-11 18:00:00;Bucarein;-26.29244231913745;-48.84645957454294;45;False
LOC-000592;PAT-0048;2024-06-30 06:00:00;Iririú;-26.28284737673559;-48.860417328196995;38;True
LOC-000593;PAT-0062;2024-08-16 23:00:00;Bucarein;-26.299553759503198;-48.844048083843376;89;False
LOC-000594;PAT-0038;2024-08-23 08:00:00;Glória;-26.313484109323568;-48.82444780743377;11;False
LOC-000595;PAT-0075;2024-01-15 07:00:00;Iririú;-26.271154991506496;-48.849753407005615;96;False
LOC-000596;PAT-0026;2024-08-31 12:00:00;Paranaguamirim;-26.339314538010655;-48.81687481267258;41;True
LOC-000597;PAT-0020;2024-08-26 13:00:00;América;-26.29052568756744;-48.84957410022432;27;False
LOC-000598;PAT-0046;2024-10-12 15:00:00;Saguaçu;-26.287435678438328;-48.8444669389364;87;True
LOC-000599;PAT-0012;2024-05-24 00:00:00;Iririú;-26.274671671461736;-48.85914069160595;36;False
LOC-000600;PAT-0015;2024-05-15 04:00:00;Itaum;-26.327513868808584;-48.825309742625684;20;True
LOC-000601;PAT-0034;2024-01-12 15:00:00;Iririú;-26.27630619138514;-48.8474464641086;56;False
LOC-000602;PAT-0076;2024-08-03 14:00:00;Jardim Iririú;-26.264573549657726;-48.858119082988644;84;True
LOC-000603;PAT-0059;2024-06-30 02:00:00;Anita Garibaldi;-26.306220284363835;-48.827297348450664;68;False
LOC-000604;PAT-0068;2024-06-06 19:00:00;Paranaguamirim;-26.345525042429042;-48.81759590420588;81;True
LOC-000605;PAT-0067;2024-08-15 11:00:00;Iririú;-26.27577524763492;-48.85175149280041;23;False
LOC-000606;PAT-0060;2024-04-12 09:00:00;Bucarein;-26.299471678539437;-48.846438341815336;97;False
LOC-000607;PAT-0076;2024-02-15 02:00:00;Iririú;-26.272000563135204;-48.85882079725961;95;False
LOC-000608;PAT-0041;2024-06-11 15:00:00;Bucarein;-26.302002120555873;-48.84180956605969;100;False
LOC-000609;PAT-0028;2024-04-16 20:00:00;Bucarein;-26.295755985360763;-48.84488610999187;12;False
LOC-000610;PAT-0009;2024-04-16 01:00:00;Saguaçu;-26.278960172132297;-48.85331805497855;99;True
LOC-000611;PAT-0018;2024-11-14 18:00:00;Saguaçu;-26.286309894403303;-48.85179390876817;60;False
LOC-000612;PAT-0002;2024-01-30 01:00:00;Paranaguamirim;-26.33342374880033;-48.822428025688545;61;False
LOC-000613;PAT-0038;2024-11-25 22:00:00;Anita Garibaldi;-26.304109380177067;-48.83172922205636;51;False
LOC-000614;PAT-0002;2024-01-24 18:00:00;Glória;-26.326302527200834;-48.83012613348662;39;True
LOC-000615;PAT-0075;2024-05-22 23:00:00;Anita Garibaldi;-26.316271148992243;-48.84149211093753;78;False
LOC-000616;PAT-0042;2024-01-18 13:00:00;Itaum;-26.322793923976285;-48.825252896109944;33;False
LOC-000617;PAT-0037;2024-07-09 12:00:00;Itaum;-26.322666757016297;-48.826359447390196;84;False
LOC-000618;PAT-0032;2024-07-01 23:00:00;Anita Garibaldi;-26.318436683593813;-48.833198515067586;30;True
LOC-000619;PAT-0057;2024-09-16 04:00:00;América;-26.298760023993967;-48.8574926341822;44;False
LOC-000620;PAT-0064;2024-05-03 23:00:00;Jardim Iririú;-26.273422399627897;-48.85593148267144;34;True
LOC-000621;PAT-0056;2024-05-28 23:00:00;Jardim Iririú;-26.260063795465886;-48.86767182529087;92;False
LOC-000622;PAT-0055;2024-05-14 10:00:00;Iririú;-26.28012000613423;-48.859009987392064;78;True
LOC-000623;PAT-0013;2024-05-05 16:00:00;Paranaguamirim;-26.339959238292447;-48.80874933318573;56;True
LOC-000624;PAT-0066;2024-06-19 20:00:00;Centro;-26.298825316377112;-48.84270349891005;80;False
LOC-000625;PAT-0025;2024-12-02 13:00:00;América;-26.29867357422899;-48.85783250667319;7;True
LOC-000626;PAT-0007;2024-07-06 07:00:00;Iririú;-26.27332817628386;-48.849861982328235;40;False
LOC-000627;PAT-0068;2024-06-24 05:00:00;Paranaguamirim;-26.343567592818086;-48.815111438055354;45;False
LOC-000628;PAT-0048;2024-04-12 21:00:00;Glória;-26.314202641336966;-48.8244514715653;32;False
LOC-000629;PAT-0065;2024-03-07 13:00:00;Itaum;-26.333464621611775;-48.818388163608795;99;True
LOC-000630;PAT-0007;2024-08-08 01:00:00;Itaum;-26.327011908475487;-48.81709067148748;90;True
LOC-000631;PAT-0008;2024-11-19 21:00:00;Paranaguamirim;-26.33721248588084;-48.80710397503367;80;False
LOC-000632;PAT-0013;2024-12-09 00:00:00;Jardim Iririú;-26.272456103218246;-48.86428263126521;28;True
LOC-000633;PAT-0069;2024-01-19 08:00:00;Saguaçu;-26.292443212802105;-48.846016870803815;93;True
LOC-000634;PAT-0062;2024-08-26 00:00:00;Bucarein;-26.299452006819433;-48.84263485775908;49;False
LOC-000635;PAT-0032;2024-10-19 23:00:00;Centro;-26.30777290956855;-48.85356876875324;27;True
LOC-000636;PAT-0011;2024-02-10 02:00:00;Bucarein;-26.29305635600618;-48.849768469735956;70;False
LOC-000637;PAT-0040;2024-01-31 23:00:00;Centro;-26.299594172984715;-48.852292342754915;65;True
LOC-000638;PAT-0027;2024-05-05 09:00:00;Anita Garibaldi;-26.31268761676492;-48.83261453215138;76;True
LOC-000639;PAT-0075;2024-10-26 21:00:00;Paranaguamirim;-26.33829580439483;-48.81392539059338;93;True
LOC-000640;PAT-0011;2024-07-04 13:00:00;Iririú;-26.273331847744206;-48.854145127021376;33;True
LOC-000641;PAT-0042;2024-02-09 02:00:00;Bucarein;-26.292765469625156;-48.84949029179955;47;False
LOC-000642;PAT-0012;2024-11-03 22:00:00;Anita Garibaldi;-26.31319996137403;-48.83549115205824;63;False
LOC-000643;PAT-0009;2024-11-02 16:00:00;Jardim Iririú;-26.27159285312335;-48.85320603491452;30;True
LOC-000644;PAT-0033;2024-10-17 18:00:00;Anita Garibaldi;-26.31575944130975;-48.83663853009103;36;True
LOC-000645;PAT-0030;2024-07-23 10:00:00;Jardim Iririú;-26.267420923531485;-48.85800124048338;70;True
LOC-000646;PAT-0056;2024-02-11 02:00:00;Itaum;-26.33081362875628;-48.81552290119003;17;False
LOC-000647;PAT-0062;2024-10-07 03:00:00;Itaum;-26.330958067664238;-48.81545719553373;33;False
LOC-000648;PAT-0069;2024-12-15 10:00:00;Saguaçu;-26.291541802574564;-48.84769151868167;36;True
LOC-000649;PAT-0053;2024-09-14 06:00:00;Paranaguamirim;-26.336502340148957;-48.80927276887356;7;False
LOC-000650;PAT-0022;2024-08-17 08:00:00;Bucarein;-26.30258021299229;-48.84373795050618;66;True
LOC-000651;PAT-0014;2024-07-24 13:00:00;Glória;-26.32484874191666;-48.82378090856344;34;True
LOC-000652;PAT-0002;2024-02-09 09:00:00;Iririú;-26.27639586687556;-48.85915636533767;40;True
LOC-000653;PAT-0063;2024-06-05 15:00:00;América;-26.295355546534115;-48.85451653748815;48;True
LOC-000654;PAT-0071;2024-08-17 13:00:00;Iririú;-26.27365826772307;-48.86215007001281;36;True
LOC-000655;PAT-0010;2024-02-17 16:00:00;Centro;-26.30645658657065;-48.841470690615324;85;False
LOC-000656;PAT-0071;2024-11-25 20:00:00;Anita Garibaldi;-26.312817412438516;-48.836327116220275;91;False
LOC-000657;PAT-0059;2024-07-28 16:00:00;Iririú;-26.274405290854332;-48.859334134177416;31;True
LOC-000658;PAT-0013;2024-09-06 21:00:00;Anita Garibaldi;-26.316743431640294;-48.83929135555814;11;True
LOC-000659;PAT-0006;2024-01-01 08:00:00;Paranaguamirim;-26.345507974034152;-48.80857760094033;28;False
LOC-000660;PAT-0079;2024-08-24 23:00:00;Iririú;-26.26891324955402;-48.84965733439262;34;True
LOC-000661;PAT-0052;2024-10-25 13:00:00;Glória;-26.321060420754698;-48.82914350583428;59;False
LOC-000662;PAT-0068;2024-07-23 21:00:00;Itaum;-26.331406502245876;-48.81814222719335;44;False
LOC-000663;PAT-0041;2024-11-29 12:00:00;América;-26.298430205595636;-48.85141079087119;17;True
LOC-000664;PAT-0055;2024-10-07 04:00:00;Bucarein;-26.2980323791586;-48.843733335313935;27;False
LOC-000665;PAT-0039;2024-12-28 19:00:00;Centro;-26.303533284454225;-48.83955236990051;24;False
LOC-000666;PAT-0017;2024-01-09 23:00:00;Paranaguamirim;-26.339058546064724;-48.82099019674367;42;True
LOC-000667;PAT-0043;2024-07-09 22:00:00;Jardim Iririú;-26.264687501290833;-48.86130485136454;65;False
LOC-000668;PAT-0059;2024-03-09 11:00:00;Bucarein;-26.303160290640143;-48.84448700947219;37;True
LOC-000669;PAT-0007;2024-07-25 10:00:00;Centro;-26.30836442985231;-48.846229588475985;7;True
LOC-000670;PAT-0053;2024-11-03 18:00:00;Paranaguamirim;-26.335028312556314;-48.81567789000727;86;True
LOC-000671;PAT-0071;2024-07-10 00:00:00;Saguaçu;-26.277845270130506;-48.84769776749358;77;True
LOC-000672;PAT-0001;2024-09-26 20:00:00;Jardim Iririú;-26.273825076042122;-48.86576129636437;73;True
LOC-000673;PAT-0019;2024-11-12 02:00:00;Anita Garibaldi;-26.312037607127916;-48.83478973597579;52;False
LOC-000674;PAT-0055;2024-05-21 22:00:00;Centro;-26.30897317995617;-48.85032129897781;29;False
LOC-000675;PAT-0075;2024-03-25 22:00:00;Jardim Iririú;-26.27503882930632;-48.86505069841619;96;False
LOC-000676;PAT-0026;2024-04-29 22:00:00;Bucarein;-26.30079194658998;-48.84896265249942;63;True
LOC-000677;PAT-0032;2024-04-28 00:00:00;Paranaguamirim;-26.345700997997053;-48.8107975590599;25;False
LOC-000678;PAT-0010;2024-04-02 18:00:00;Anita Garibaldi;-26.308641070825054;-48.8361609292663;12;False
LOC-000679;PAT-0048;2024-12-26 05:00:00;Jardim Iririú;-26.267460393381256;-48.85797370106701;35;False
LOC-000680;PAT-0034;2024-09-11 13:00:00;Jardim Iririú;-26.273698648464155;-48.85635850650712;34;True
LOC-000681;PAT-0023;2024-05-26 00:00:00;Jardim Iririú;-26.275852134585513;-48.85713093335498;49;True
LOC-000682;PAT-0026;2024-06-10 08:00:00;Jardim Iririú;-26.263069487215613;-48.86047198849457;10;False
LOC-000683;PAT-0002;2024-09-03 21:00:00;América;-26.296180889501372;-48.85279362353677;46;False
LOC-000684;PAT-0052;2024-05-03 19:00:00;América;-26.289300533724468;-48.85298464144575;14;False
LOC-000685;PAT-0005;2024-09-30 13:00:00;Paranaguamirim;-26.342609249390772;-48.812759219249116;56;False
LOC-000686;PAT-0007;2024-03-30 04:00:00;Glória;-26.31863222498696;-48.83008329032093;11;False
LOC-000687;PAT-0024;2024-02-04 08:00:00;Anita Garibaldi;-26.314949541968286;-48.829413884032185;21;True
LOC-000688;PAT-0025;2024-01-29 11:00:00;Iririú;-26.281608967028923;-48.84900476825077;36;True
LOC-000689;PAT-0007;2024-02-04 06:00:00;Anita Garibaldi;-26.316432799863076;-48.84027103395189;21;True
LOC-000690;PAT-0024;2024-02-15 17:00:00;Jardim Iririú;-26.272991062936335;-48.865820261575266;46;True
LOC-000691;PAT-0065;2024-07-17 12:00:00;Paranaguamirim;-26.341151690360967;-48.81291358518342;17;False
LOC-000692;PAT-0056;2024-01-17 09:00:00;Itaum;-26.32746745946518;-48.823180388031005;8;True
LOC-000693;PAT-0043;2024-09-05 09:00:00;Bucarein;-26.301779102800857;-48.849702868499755;67;False
LOC-000694;PAT-0043;2024-08-18 07:00:00;Centro;-26.31220688103519;-48.83998171729019;95;False
LOC-000695;PAT-0003;2024-04-19 17:00:00;Saguaçu;-26.284697002171765;-48.8523695877241;16;True
LOC-000696;PAT-0042;2024-10-29 02:00:00;Centro;-26.302707848170257;-48.83933150957303;51;True
LOC-000697;PAT-0018;2024-05-09 14:00:00;Centro;-26.296994072095973;-48.842721048785954;50;False
LOC-000698;PAT-0022;2024-09-13 10:00:00;Jardim Iririú;-26.26656846715051;-48.85579754416142;46;False
LOC-000699;PAT-0037;2024-03-26 08:00:00;América;-26.29146123904995;-48.85577661606731;73;False
LOC-000700;PAT-0013;2024-08-21 09:00:00;Anita Garibaldi;-26.31082557398564;-48.839252889190135;68;False
LOC-000701;PAT-0013;2024-01-01 00:00:00;América;-26.28415358992221;-48.85065971593881;11;False
LOC-000702;PAT-0038;2024-01-01 00:00:00;Centro;-26.299145949670375;-48.8514464023576;80;False
LOC-000703;PAT-0020;2024-06-16 19:00:00;Anita Garibaldi;-26.31483234026618;-48.83811309291707;39;False
LOC-000704;PAT-0004;2024-05-14 09:00:00;Glória;-26.324203930181486;-48.832856600352834;86;True
LOC-000705;PAT-0052;2024-02-22 00:00:00;Anita Garibaldi;-26.315797862202142;-48.84044592106795;94;True
LOC-000706;PAT-0053;2024-12-10 05:00:00;Bucarein;-26.297929263364555;-48.846717074665676;11;True
LOC-000707;PAT-0062;2024-04-25 16:00:00;Glória;-26.316095208780343;-48.825383170527864;39;True
LOC-000708;PAT-0005;2024-09-03 20:00:00;Glória;-26.31994849268507;-48.83532486632724;24;True
LOC-000709;PAT-0014;2024-04-25 11:00:00;Jardim Iririú;-26.274915257666752;-48.8675446817305;24;True
LOC-000710;PAT-0041;2024-02-12 17:00:00;Bucarein;-26.294422708792958;-48.83993032091794;87;False
LOC-000711;PAT-0010;2024-12-15 22:00:00;Centro;-26.299504477941266;-48.838584270089726;92;True
LOC-000712;PAT-0033;2024-07-27 13:00:00;Iririú;-26.278368034158085;-48.857700578966025;91;False
LOC-000713;PAT-0041;2024-06-07 15:00:00;Jardim Iririú;-26.26537398817147;-48.86610150874886;43;False
LOC-000714;PAT-0076;2024-09-02 09:00:00;Jardim Iririú;-26.26917452958313;-48.85887380279412;48;True
LOC-000715;PAT-0073;2024-02-18 06:00:00;Jardim Iririú;-26.26177409030836;-48.85349833262247;55;False
LOC-000716;PAT-0019;2024-02-16 06:00:00;América;-26.28547639106943;-48.84645501152274;44;False
LOC-000717;PAT-0003;2024-07-06 02:00:00;Saguaçu;-26.284593088027044;-48.8460397461054;14;True
LOC-000718;PAT-0013;2024-09-15 21:00:00;Itaum;-26.326935911266983;-48.82295909605428;15;True
LOC-000719;PAT-0052;2024-04-06 00:00:00;América;-26.284866404783646;-48.85032991722758;80;True
LOC-000720;PAT-0055;2024-03-13 11:00:00;Saguaçu;-26.28506852783875;-48.85454008253913;84;True
LOC-000721;PAT-0032;2024-09-20 11:00:00;Saguaçu;-26.287987988152178;-48.84513687321151;25;True
LOC-000722;PAT-0027;2024-04-10 08:00:00;Jardim Iririú;-26.263941341793448;-48.85639846369764;52;True
LOC-000723;PAT-0067;2024-08-02 10:00:00;América;-26.295478939923445;-48.84355949403344;52;False
LOC-000724;PAT-0019;2024-09-30 02:00:00;Itaum;-26.3317835016319;-48.82383364226008;16;False
LOC-000725;PAT-0017;2024-06-27 06:00:00;Iririú;-26.26914836420629;-48.86270469729531;21;False
LOC-000726;PAT-0018;2024-11-14 16:00:00;Saguaçu;-26.28140924255569;-48.84727026456916;46;False
LOC-000727;PAT-0018;2024-10-02 11:00:00;Itaum;-26.33153902391604;-48.81669135192965;34;False
LOC-000728;PAT-0036;2024-11-22 05:00:00;Iririú;-26.279564087961464;-48.85035348038587;70;False
LOC-000729;PAT-0005;2024-12-21 03:00:00;Itaum;-26.332304505746684;-48.824900177071605;9;True
LOC-000730;PAT-0005;2024-09-07 17:00:00;Itaum;-26.33345433361236;-48.823811954095405;67;True
LOC-000731;PAT-0041;2024-11-04 10:00:00;Jardim Iririú;-26.273182571392898;-48.85979854519572;71;False
LOC-000732;PAT-0030;2024-06-24 19:00:00;Itaum;-26.32610667338295;-48.82271038704048;14;False
LOC-000733;PAT-0076;2024-11-13 01:00:00;Glória;-26.323966881810396;-48.8242318162146;80;False
LOC-000734;PAT-0017;2024-10-22 16:00:00;Centro;-26.305133320477317;-48.84661983754018;16;False
LOC-000735;PAT-0024;2024-06-04 22:00:00;Saguaçu;-26.286826248850623;-48.84320674169437;36;False
LOC-000736;PAT-0023;2024-12-12 02:00:00;Saguaçu;-26.27728676194183;-48.84671008383228;98;False
LOC-000737;PAT-0007;2024-03-28 17:00:00;Itaum;-26.331742524093627;-48.815630557734124;49;True
LOC-000738;PAT-0048;2024-07-11 10:00:00;Paranaguamirim;-26.346720280275253;-48.817677232215516;7;True
LOC-000739;PAT-0049;2024-07-03 16:00:00;Bucarein;-26.304562787958844;-48.83669733404911;49;False
LOC-000740;PAT-0018;2024-02-26 12:00:00;Bucarein;-26.29654794045835;-48.845606842951184;96;True
LOC-000741;PAT-0004;2024-08-23 11:00:00;Glória;-26.318410183172187;-48.829262419071945;100;False
LOC-000742;PAT-0013;2024-11-13 05:00:00;Glória;-26.32129985615228;-48.834575886189214;33;False
LOC-000743;PAT-0079;2024-04-20 17:00:00;Centro;-26.305490500923007;-48.84659157565398;98;True
LOC-000744;PAT-0006;2024-04-15 03:00:00;Centro;-26.311537078674547;-48.849109196647866;93;False
LOC-000745;PAT-0010;2024-10-27 07:00:00;Saguaçu;-26.284735255833773;-48.85173274510981;44;False
LOC-000746;PAT-0015;2024-06-08 17:00:00;Iririú;-26.274924168393913;-48.84752823971155;83;False
LOC-000747;PAT-0027;2024-10-19 02:00:00;Anita Garibaldi;-26.31760721090309;-48.840438814312215;37;False
LOC-000748;PAT-0033;2024-10-07 22:00:00;Anita Garibaldi;-26.318338569822227;-48.83040278660068;13;True
LOC-000749;PAT-0069;2024-01-22 23:00:00;Glória;-26.326022840150408;-48.82225336064827;83;True
LOC-000750;PAT-0040;2024-01-29 06:00:00;Anita Garibaldi;-26.31838354805614;-48.84268157626016;96;True
LOC-000751;PAT-0027;2024-09-29 02:00:00;Itaum;-26.32824466887141;-48.81681556137533;65;False
LOC-000752;PAT-0029;2024-05-12 12:00:00;Iririú;-26.279856277561553;-48.858953411111095;19;False
LOC-000753;PAT-0074;2024-04-06 08:00:00;Bucarein;-26.301977117565;-48.84935219481075;47;True
LOC-000754;PAT-0013;2024-03-06 22:00:00;Jardim Iririú;-26.273222845693578;-48.86155376673669;93;True
LOC-000755;PAT-0025;2024-11-06 05:00:00;Saguaçu;-26.277674635128825;-48.84103651503727;68;False
LOC-000756;PAT-0030;2024-06-08 05:00:00;Bucarein;-26.292326120589568;-48.84981175849013;45;False
LOC-000757;PAT-0023;2024-02-22 22:00:00;Anita Garibaldi;-26.316312082602376;-48.833593828929125;50;True
